,Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year
26918,Nissan,Qashqai,2015,Crossover,96000.0,1200.0,Petrol,Automatic,11950.0,7,13714.285714285714
26919,Opel,Zafira,2003,Minivan,350000.0,1800.0,Metan/Propan,Manual,3800.0,19,18421.052631578947
26920,Volkswagen,Passat,2009,Universal,255000.0,2000.0,Diesel,Manual,3000.0,13,19615.384615384617
26921,Toyota,Land Cruiser Prado,2007,SUV,210000.0,2700.0,Metan/Propan,Automatic,15950.0,15,14000.0
26922,Renault,Grand Scenic,2015,Minivan,160000.0,1500.0,Diesel,Manual,7800.0,7,22857.14285714286
26923,Skoda,Octavia,2015,Universal,100000.0,1600.0,Diesel,Automatic,13600.0,7,14285.714285714286
26924,Volkswagen,Tiguan,2010,Crossover,156000.0,1400.0,Petrol,Manual,7100.0,12,13000.0
26925,Skoda,Octavia,2015,Sedan,129000.0,1400.0,Petrol,Manual,9650.0,7,18428.571428571428
26926,Nissan,Juke,2011,Hatchback,139648.0,1500.0,Diesel,Manual,7200.0,11,12695.272727272728
26927,Peugeot,Rare,2019,Coupe,27000.0,999.0,Petrol,Manual,7700.0,3,9000.0
26928,Volkswagen,Passat,1995,Universal,400000.0,1800.0,Metan/Propan,Manual,1300.0,27,14814.814814814816
26929,Skoda,Octavia,2007,Sedan,252000.0,1600.0,Metan/Propan,Manual,3490.0,15,16800.0
26930,Volkswagen,Golf,2011,Hatchback,111500.0,1400.0,Petrol,Automatic,8300.0,11,10136.363636363636
26931,Skoda,Superb,2009,Sedan,106355.0,1800.0,Petrol,Automatic,8100.0,13,8181.153846153846
26932,Citroen,Rare,2011,Crossover,320000.0,2200.0,Diesel,Automatic,10999.0,11,29090.90909090909
26933,Volkswagen,Golf,2009,Hatchback,170000.0,1400.0,Petrol,Manual,5400.0,13,13076.923076923076
26934,Hyundai,Tucson,2016,SUV,128126.0,1999.0,Diesel,Automatic,15650.0,6,21354.33333333333
26935,BMW,3 Series,2006,Sedan,121274.0,2000.0,Petrol,Manual,7200.0,16,7579.625
26936,KIA,Sorento,2017,Crossover,160454.0,1999.0,Diesel,Automatic,17100.0,5,32090.8
26937,Volkswagen,Passat,2008,Universal,28000.0,200.0,Diesel,Manual,4300.0,14,2000.0
26938,Hyundai,Tucson,2016,Crossover,140624.0,1999.0,Diesel,Automatic,15700.0,6,23437.33333333333
26939,Land Rover,Range Rover Sport,2008,Crossover,200001.0,2700.0,Diesel,Automatic,13500.0,14,14285.785714285714
26940,Audi,Q5,2016,SUV,145000.0,1968.0,Diesel,Automatic,14800.0,6,24166.666666666668
26941,Volvo,XC60,2016,Universal,136000.0,1969.0,Diesel,Manual,13000.0,6,22666.666666666668
26942,Volvo,Rare,2013,Universal,280000.0,2400.0,Diesel,Automatic,13100.0,9,31111.11111111111
26943,Hyundai,Santa FE,2019,SUV,35898.0,1999.0,Diesel,Automatic,26400.0,3,11966.0
26944,KIA,Sportage,2016,Crossover,160283.0,1999.0,Diesel,Automatic,14900.0,6,26713.83333333333
26945,KIA,Rare,2018,Minivan,67680.0,2199.0,Diesel,Automatic,1945.0,4,16920.0
26946,KIA,Altele,2020,Sedan,4156.0,1599.0,Petrol,Automatic,14999.0,2,2078.0
26947,KIA,Sportage,2016,Crossover,102100.0,1699.0,Diesel,Automatic,13450.0,6,17016.666666666668
26948,KIA,Sportage,2016,Crossover,98672.0,1699.0,Diesel,Automatic,14380.0,6,16445.333333333332
26949,KIA,Sorento,2016,SUV,128117.0,1999.0,Diesel,Automatic,16850.0,6,21352.83333333333
26950,KIA,Optima,2016,Sedan,118824.0,2000.0,Hybrid,Automatic,11550.0,6,19804.0
26951,KIA,Optima,2020,Sedan,18681.0,1599.0,Petrol,Automatic,50300.0,2,9340.5
26952,Volkswagen,Passat CC,2010,Coupe,210000.0,2000.0,Petrol,Automatic,8500.0,12,17500.0
26953,Opel,Astra,2011,Universal,166000.0,1300.0,Diesel,Manual,5999.0,11,15090.90909090909
26954,Toyota,Camry,2018,Sedan,39000.0,2500.0,Petrol,Automatic,17700.0,4,9750.0
26955,Opel,Combo,2013,Minivan,196000.0,1300.0,Diesel,Manual,5700.0,9,21777.777777777777
26956,Toyota,Corolla,2002,Sedan,157000.0,1400.0,Petrol,Automatic,4000.0,20,7850.0
26957,Mercedes,M Class,2004,SUV,455000.0,2700.0,Diesel,Automatic,7800.0,18,25277.777777777777
26958,Vaz,2106,1987,Sedan,70000.0,1500.0,Petrol,Manual,2200.0,35,2000.0
26959,Mazda,Rare,2004,Minivan,284855.0,1986.0,Diesel,Manual,2222.0,18,15825.277777777776
26960,Hyundai,Sonata,1995,Sedan,285000.0,2000.0,Metan/Propan,Manual,1800.0,27,10555.555555555557
26961,BMW,5 Series,2008,Sedan,255000.0,3000.0,Diesel,Automatic,6000.0,14,18214.285714285717
26962,Toyota,Corolla,2007,Sedan,220000.0,1400.0,Diesel,Manual,5000.0,15,14666.666666666666
26963,BMW,5 Series,1995,Sedan,256385.0,2000.0,Petrol,Automatic,3900.0,27,9495.74074074074
26964,Peugeot,Rare,2006,Minivan,243666.0,1600.0,Petrol,Manual,3350.0,16,15229.125
26965,Peugeot,Rare,1995,Sedan,20000.0,1600.0,Petrol,Manual,500.0,27,740.7407407407408
26966,Toyota,Prius,2011,Hatchback,203000.0,1800.0,Hybrid,Automatic,8900.0,11,18454.545454545456
26967,Audi,A6,2005,Sedan,300000.0,2000.0,Diesel,Manual,8000.0,17,17647.058823529413
26968,Mercedes,E Class,2003,Sedan,265000.0,2690.0,Diesel,Automatic,3849.0,19,13947.368421052632
26969,Opel,Corsa,2011,Hatchback,191000.0,1300.0,Diesel,Manual,4550.0,11,17363.636363636364
26970,Toyota,Rare,2016,Hatchback,10000.0,1600.0,Diesel,Manual,6400.0,6,1666.6666666666667
26971,Audi,A6,1998,Universal,222222.0,2500.0,Diesel,Manual,2100.0,24,9259.25
26972,Mercedes,E Class,2004,Sedan,300000.0,2200.0,Diesel,Automatic,5000.0,18,16666.666666666668
26973,Ford,Rare,2015,Hatchback,190000.0,1000.0,Petrol,Automatic,6500.0,7,27142.85714285714
26974,Volkswagen,Passat,1992,Universal,123456.0,1800.0,Petrol,Manual,1400.0,30,4115.2
26975,Ford,Focus,2017,Universal,192000.0,1500.0,Diesel,Manual,9000.0,5,38400.0
26976,Mercedes,Vito,1998,Minivan,200000.0,2200.0,Diesel,Manual,1400.0,24,8333.333333333334
26977,Nissan,Almera,2000,Hatchback,188000.0,1500.0,Petrol,Manual,1800.0,22,8545.454545454546
26978,Audi,A4,2015,Sedan,95000.0,2000.0,Petrol,Automatic,15000.0,7,13571.42857142857
26979,Citroen,Rare,2008,Hatchback,230000.0,1000.0,Petrol,Manual,2900.0,14,16428.571428571428
26980,Vaz,Rare,1990,Hatchback,11111.0,1294.0,Petrol,Manual,450.0,32,347.21875
26981,Toyota,Avensis,2008,Sedan,230000.0,2200.0,Diesel,Manual,4700.0,14,16428.571428571428
26982,Opel,Astra,1999,Universal,334500.0,1700.0,Diesel,Manual,1600.0,23,14543.478260869566
26983,Mitsubishi,Outlander,2014,Crossover,212000.0,2000.0,Plug-in Hybrid,Automatic,12500.0,8,26500.0
26984,Hyundai,Santa FE,2011,Crossover,16000.0,2200.0,Diesel,Manual,13555.0,11,1454.5454545454545
26985,Mercedes,C Class,1994,Hatchback,350000.0,1800.0,Petrol,Manual,1500.0,28,12500.0
26986,Peugeot,206,2000,Hatchback,162000.0,1400.0,Metan/Propan,Automatic,2600.0,22,7363.636363636364
26987,BMW,5 Series,2000,Sedan,300000.0,2000.0,Diesel,Manual,1200.0,22,13636.363636363636
26988,Volvo,XC90,2007,SUV,270000.0,2400.0,Diesel,Automatic,12500.0,15,18000.0
26989,BMW,X5,2008,SUV,290000.0,3000.0,Diesel,Automatic,9600.0,14,20714.285714285717
26990,Mazda,Rare,2008,Crossover,190000.0,2300.0,Petrol,Automatic,6650.0,14,13571.42857142857
26991,Nissan,Juke,2013,Crossover,100000.0,1600.0,Petrol,Automatic,9800.0,9,11111.111111111111
26992,Volkswagen,Rare,2000,Coupe,225431.0,1200.0,Diesel,Manual,2200.0,22,10246.863636363636
26993,Toyota,Avensis,2009,Universal,160739.0,200.0,Diesel,Manual,10850.0,13,12364.53846153846
26994,Lexus,RX Series,2010,Crossover,180000.0,3500.0,Hybrid,Automatic,20000.0,12,15000.0
26995,BMW,5 Series,2002,Sedan,289000.0,3499.0,Petrol,Automatic,7500.0,20,14450.0
26996,Opel,Astra,2011,Universal,238000.0,1400.0,Metan/Propan,Manual,5500.0,11,21636.36363636364
26997,Toyota,Avensis,2006,Universal,385000.0,220.0,Diesel,Manual,2300.0,16,24062.5
26998,Mazda,323,1997,Hatchback,278000.0,1500.0,Petrol,Manual,1600.0,25,11120.0
26999,Toyota,Corolla,2006,Universal,27000.0,1400.0,Diesel,Manual,5450.0,16,1687.5
27000,Mercedes,B Class,2007,Hatchback,209155.0,1700.0,Petrol,Automatic,6000.0,15,13943.666666666666
27001,Hyundai,ix35,2013,Crossover,190000.0,2000.0,Diesel,Manual,12800.0,9,21111.11111111111
27002,Renault,Altele,1991,Minivan,140000.0,1600.0,Diesel,Manual,500.0,31,4516.129032258064
27003,Toyota,Auris,2010,Hatchback,163700.0,1400.0,Diesel,Manual,7111.0,12,13641.666666666666
27004,Peugeot,Rare,1997,Minivan,510000.0,1905.0,Diesel,Manual,1699.0,25,20400.0
27005,Opel,Vectra,1991,Sedan,250000.0,1398.0,Petrol,Manual,800.0,31,8064.516129032258
27006,BMW,Rare,2012,Hatchback,134000.0,1600.0,Petrol,Manual,10800.0,10,13400.0
27007,Volkswagen,Jetta,2003,Sedan,126388.0,200.0,Petrol,Automatic,3000.0,19,6652.0
27008,Mercedes,E Class,2011,Sedan,203000.0,2200.0,Diesel,Automatic,13400.0,11,18454.545454545456
27009,Hyundai,Getz,2005,Sedan,1994.0,1100.0,Petrol,Manual,2500.0,17,117.29411764705884
27010,Audi,A6,2006,Sedan,240000.0,3000.0,Diesel,Automatic,5500.0,16,15000.0
27011,Renault,Megane,2017,Universal,140000.0,1500.0,Diesel,Manual,9200.0,5,28000.0
27012,Opel,Zafira,2008,Minivan,208292.0,1796.0,Petrol,Manual,4500.0,14,14878.0
27013,BMW,X3,2005,SUV,230000.0,2494.0,Metan/Propan,Automatic,9600.0,17,13529.411764705885
27014,Lexus,RX Series,2010,Crossover,141935.0,3500.0,Hybrid,Automatic,20000.0,12,11827.916666666666
27015,Dacia,Logan,2007,Sedan,303303.0,1400.0,Metan/Propan,Manual,2000.0,15,20220.2
27016,Mercedes,Rare,1984,Sedan,250000.0,200.0,Diesel,Automatic,1000.0,38,6578.9473684210525
27017,Chrysler,Rare,2001,Sedan,208000.0,1996.0,Petrol,Automatic,3400.0,21,9904.761904761905
27018,Audi,A4,2010,Sedan,164000.0,1984.0,Petrol,Automatic,11800.0,12,13666.666666666666
27019,Volkswagen,Passat,2009,Universal,21000.0,1400.0,Metan/Propan,Manual,7000.0,13,1615.3846153846157
27020,Honda,Accord,1999,Sedan,200000.0,200.0,Petrol,Manual,2299.0,23,8695.652173913044
27021,BMW,5 Series,2001,Sedan,409000.0,2500.0,Diesel,Manual,4800.0,21,19476.19047619048
27022,Mercedes,S Class,2014,Sedan,90500.0,3498.0,Hybrid,Automatic,37000.0,8,11312.5
27023,Vaz,Rare,1987,Hatchback,7801.0,1300.0,Petrol,Manual,750.0,35,222.88571428571427
27024,Dacia,Logan,2009,Sedan,188574.0,1400.0,Metan/Propan,Manual,3500.0,13,14505.692307692309
27025,Volkswagen,Caddy,2014,Universal,163000.0,2000.0,Metan/Propan,Manual,9000.0,8,20375.0
27026,Infiniti,Rare,2016,Crossover,150000.0,2143.0,Diesel,Automatic,12700.0,6,25000.0
27027,Vaz,Rare,2005,Sedan,2020.0,1500.0,Petrol,Manual,1200.0,17,118.82352941176472
27028,BMW,5 Series,2017,Sedan,95000.0,1998.0,Plug-in Hybrid,Automatic,26700.0,5,19000.0
27029,Volkswagen,Passat,2002,Universal,299564.0,2000.0,Petrol,Manual,3500.0,20,14978.2
27030,Volkswagen,Golf,1997,Hatchback,224500.0,1600.0,Petrol,Manual,1750.0,25,8980.0
27031,Lexus,RX Series,2011,SUV,170000.0,3500.0,Hybrid,Automatic,13300.0,11,15454.545454545454
27032,Mercedes,Series (W124),1985,Sedan,287000.0,2300.0,Petrol,Automatic,3950.0,37,7756.756756756757
27033,Mercedes,C Class,2004,Universal,235000.0,2195.0,Diesel,Automatic,3899.0,18,13055.555555555557
27034,Dacia,Duster,2011,Crossover,133000.0,1500.0,Diesel,Manual,7999.0,11,12090.90909090909
27035,Daewoo,Rare,2008,Hatchback,46000.0,800.0,Petrol,Manual,500.0,14,3285.714285714286
27036,Mazda,626,1996,Hatchback,257000.0,2000.0,Metan/Propan,Manual,500.0,26,9884.615384615385
27037,Nissan,Qashqai,2018,Crossover,29000.0,1500.0,Diesel,Manual,17990.0,4,7250.0
27038,Opel,Astra,1995,Hatchback,84000.0,1500.0,Petrol,Manual,350.0,27,3111.1111111111118
27039,Ssangyong,Rare,2004,SUV,200000.0,2900.0,Diesel,Manual,1555.0,18,11111.111111111111
27040,Toyota,Corolla,1998,Hatchback,285000.0,1300.0,Metan/Propan,Manual,2800.0,24,11875.0
27041,Dacia,Duster,2015,Crossover,80000.0,1500.0,Diesel,Manual,8500.0,7,11428.57142857143
27042,Nissan,Qashqai,2016,Crossover,141000.0,1600.0,Diesel,Automatic,14250.0,6,23500.0
27043,KIA,Sorento,2009,Crossover,78805.0,2500.0,Diesel,Automatic,8199.0,13,6061.923076923077
27044,Skoda,Superb,2007,Sedan,224000.0,1800.0,Petrol,Manual,6300.0,15,14933.333333333334
27045,Vaz,Rare,1980,Sedan,25641.0,1200.0,Petrol,Manual,999.0,42,610.5
27046,Opel,Astra,2006,Hatchback,290000.0,1400.0,Petrol,Manual,4300.0,16,18125.0
27047,Audi,Rare,2003,Hatchback,275450.0,1400.0,Diesel,Manual,3550.0,19,14497.368421052632
27048,Volvo,XC90,2016,SUV,70000.0,2000.0,Diesel,Automatic,34999.0,6,11666.666666666666
27049,Skoda,Superb,2010,Sedan,192000.0,2000.0,Diesel,Manual,7950.0,12,16000.0
27050,Mercedes,C Class,1995,Sedan,340000.0,1800.0,Metan/Propan,Automatic,2200.0,27,12592.592592592591
27051,Opel,Astra,1993,Hatchback,22266.0,1400.0,Petrol,Manual,1200.0,29,767.7931034482758
27052,Skoda,Fabia,2009,Combi,192000.0,1422.0,Diesel,Manual,4600.0,13,14769.23076923077
27053,Citroen,Rare,2006,Coupe,215000.0,1400.0,Metan/Propan,Manual,1700.0,16,13437.5
27054,Nissan,Primera,1991,Universal,300000.0,2000.0,Diesel,Manual,20000.0,31,9677.41935483871
27055,Volkswagen,Passat,2011,Minivan,182300.0,2000.0,Diesel,Manual,7300.0,11,16572.727272727272
27056,Volkswagen,Passat,2009,Universal,235000.0,1400.0,Metan/Propan,Automatic,7400.0,13,18076.92307692308
27057,Nissan,Rare,2006,Hatchback,300000.0,1500.0,Diesel,Manual,3500.0,16,18750.0
27058,Mercedes,E Class,2013,Sedan,260000.0,2200.0,Diesel,Automatic,17500.0,9,28888.88888888889
27059,Renault,Scenic,2008,Minivan,229000.0,1486.0,Diesel,Manual,4250.0,14,16357.142857142857
27060,Dacia,Logan,2015,Sedan,154593.0,1200.0,Petrol,Manual,3899.0,7,22084.714285714286
27061,Mercedes,E Class,2006,Sedan,337000.0,2149.0,Diesel,Manual,10200.0,16,21062.5
27062,Hyundai,Rare,2011,Hatchback,260000.0,1600.0,Diesel,Manual,6800.0,11,23636.36363636364
27063,Fiat,Rare,1995,Hatchback,210000.0,1400.0,Petrol,Manual,600.0,27,7777.777777777777
27064,BMW,3 Series,2004,Sedan,278000.0,2000.0,Diesel,Manual,4800.0,18,15444.444444444443
27065,Toyota,Corolla,2003,Universal,255000.0,1600.0,Petrol,Manual,4500.0,19,13421.052631578948
27066,Mercedes,E Class,1998,Sedan,283000.0,1999.0,Petrol,Manual,3650.0,24,11791.666666666666
27067,Volkswagen,Sharan,2013,Minivan,220000.0,2000.0,Diesel,Manual,14000.0,9,24444.444444444445
27068,Skoda,Fabia,2005,Universal,220000.0,1400.0,Diesel,Manual,3300.0,17,12941.176470588236
27069,Renault,Talisman,2016,Sedan,138000.0,1600.0,Diesel,Automatic,15990.0,6,23000.0
27070,Mercedes,Rare,2020,SUV,40000.0,3000.0,Diesel,Automatic,90000.0,2,20000.0
27071,BMW,3 Series,2005,Sedan,189000.0,2000.0,Petrol,Automatic,4300.0,17,11117.64705882353
27072,Seat,Rare,2007,Hatchback,154000.0,1900.0,Diesel,Manual,2900.0,15,10266.666666666666
27073,Daewoo,Rare,2006,Hatchback,130000.0,850.0,Petrol,Manual,1000.0,16,8125.0
27074,Volkswagen,Caddy,2012,Minivan,170000.0,2000.0,Diesel,Manual,9000.0,10,17000.0
27075,BMW,X5,2011,Crossover,213000.0,2993.0,Diesel,Automatic,18500.0,11,19363.636363636364
27076,Volkswagen,Golf,2008,Hatchback,162000.0,1400.0,Petrol,Manual,5490.0,14,11571.42857142857
27077,Volkswagen,Golf,2008,Universal,225000.0,1400.0,Petrol,Manual,5300.0,14,16071.42857142857
27078,BMW,X5,2016,SUV,140000.0,2000.0,Plug-in Hybrid,Automatic,36000.0,6,23333.33333333333
27079,Ssangyong,Rare,2006,Crossover,75000.0,2700.0,Diesel,Automatic,3000.0,16,4687.5
27080,Skoda,Fabia,2003,Hatchback,125000.0,1200.0,Petrol,Manual,1600.0,19,6578.9473684210525
27081,Skoda,Fabia,2003,Hatchback,113000.0,1400.0,Petrol,Manual,1300.0,19,5947.368421052632
27082,Audi,Rare,2008,Coupe,123000.0,1800.0,Petrol,Manual,4900.0,14,8785.714285714286
27083,Ford,Rare,2011,Minivan,136000.0,2000.0,Diesel,Manual,4200.0,11,12363.636363636364
27084,Volkswagen,Sharan,2005,Minivan,230000.0,1900.0,Diesel,Automatic,3150.0,17,13529.411764705885
27085,Hyundai,Santa FE,2013,Crossover,23000.0,2000.0,Petrol,Automatic,9300.0,9,2555.555555555556
27086,Nissan,Qashqai+2,2014,SUV,118000.0,1500.0,Diesel,Manual,6200.0,8,14750.0
27087,Jaguar,Rare,2011,Sedan,125000.0,3000.0,Diesel,Automatic,10500.0,11,11363.636363636364
27088,Citroen,C3,2010,Hatchback,85000.0,1200.0,Petrol,Manual,2500.0,12,7083.333333333333
27089,Ford,Focus,2013,Sedan,84000.0,1600.0,Petrol,Automatic,4700.0,9,9333.333333333334
27090,Mercedes,E Class,1997,Sedan,190000.0,2000.0,Metan/Propan,Automatic,3500.0,25,7600.0
27091,Honda,Civic,2010,Sedan,123000.0,1400.0,Hybrid,Manual,3550.0,12,10250.0
27092,Skoda,Octavia,2010,Universal,200000.0,1400.0,Petrol,Automatic,7500.0,12,16666.666666666668
27093,Mercedes,E Class,2000,Sedan,369592.0,200.0,Petrol,Manual,5199.0,22,16799.636363636364
27094,Audi,80,1993,Sedan,311000.0,2000.0,Petrol,Manual,1500.0,29,10724.137931034482
27095,Volkswagen,Caddy,2004,Sedan,20060.0,2000.0,Diesel,Manual,3500.0,18,1114.4444444444443
27096,Skoda,Fabia,2007,Hatchback,229000.0,1400.0,Diesel,Manual,3700.0,15,15266.666666666666
27097,Porsche,Cayenne,2009,SUV,170000.0,3000.0,Diesel,Automatic,22200.0,13,13076.923076923076
27098,KIA,Ceed,2016,Hatchback,156000.0,1600.0,Petrol,Automatic,6200.0,6,26000.0
27099,Volkswagen,Passat CC,2012,Sedan,125000.0,2000.0,Diesel,Automatic,6700.0,10,12500.0
27100,Volvo,XC90,2013,SUV,112000.0,2400.0,Diesel,Automatic,10500.0,9,12444.444444444443
27101,Volkswagen,Polo,2010,Hatchback,85000.0,1200.0,Petrol,Manual,3700.0,12,7083.333333333333
27102,Nissan,Qashqai,2007,SUV,110000.0,1500.0,Diesel,Manual,4400.0,15,7333.333333333333
27103,Renault,Scenic,2013,Minivan,72000.0,1500.0,Diesel,Manual,3990.0,9,8000.0
27104,Toyota,Avensis,2009,Sedan,125600.0,2000.0,Petrol,Automatic,5700.0,13,9661.53846153846
27105,Renault,Scenic,2011,Minivan,135000.0,1500.0,Diesel,Automatic,3600.0,11,12272.727272727272
27106,Hyundai,Accent,2007,Sedan,223000.0,1400.0,Petrol,Manual,3500.0,15,14866.666666666666
27107,Skoda,Superb,2018,Hatchback,47500.0,1600.0,Diesel,Automatic,20500.0,4,11875.0
27108,Vaz,2106,1979,Sedan,89000.0,1600.0,Petrol,Manual,700.0,43,2069.767441860465
27109,Citroen,Rare,2006,Minivan,200000.0,2000.0,Metan/Propan,Automatic,5000.0,16,12500.0
27110,Nissan,Juke,2011,Crossover,35000.0,1600.0,Petrol,Automatic,6200.0,11,3181.818181818182
27111,BMW,5 Series,2006,Sedan,270009.0,2500.0,Metan/Propan,Automatic,7800.0,16,16875.5625
27112,Ford,Rare,2016,Crossover,183000.0,2000.0,Petrol,Automatic,15990.0,6,30500.0
27113,Renault,Grand Scenic,2009,Minivan,125600.0,1500.0,Diesel,Manual,3700.0,13,9661.53846153846
27114,Mitsubishi,Outlander,2009,SUV,110200.0,2400.0,Petrol,Manual,3600.0,13,8476.923076923076
27115,Toyota,Rare,2001,Coupe,132000.0,1800.0,Petrol,Automatic,2100.0,21,6285.714285714285
27116,Opel,Vectra,2003,Sedan,126000.0,2000.0,Diesel,Manual,2200.0,19,6631.578947368421
27117,Toyota,Auris,2010,Hatchback,103000.0,1400.0,Diesel,Manual,4300.0,12,8583.333333333334
27118,Hyundai,Sonata,2012,Sedan,123200.0,1999.0,Petrol,Automatic,8500.0,10,12320.0
27119,Mercedes,A Class,2021,Sedan,1593.0,2000.0,Petrol,Automatic,18700.0,1,1593.0
27120,Hyundai,Santa FE,2019,Crossover,52231.0,2000.0,Petrol,Automatic,13000.0,3,17410.333333333332
27121,BMW,3 Series,2015,Sedan,164644.0,1995.0,Petrol,Automatic,10690.0,7,23520.571428571428
27122,Land Rover,Freelander,2008,SUV,240000.0,2200.0,Diesel,Automatic,9000.0,14,17142.85714285714
27123,Ford,Fiesta,1985,Hatchback,123456.0,1100.0,Petrol,Manual,400.0,37,3336.6486486486488
27124,Volkswagen,Passat,2013,Sedan,200000.0,2000.0,Diesel,Automatic,7000.0,9,22222.222222222223
27125,Renault,Megane,2009,Hatchback,195000.0,1500.0,Diesel,Manual,5000.0,13,15000.0
27126,Mitsubishi,Rare,2002,Universal,150000.0,1600.0,Petrol,Manual,3000.0,20,7500.0
27127,Opel,Combo,2006,Universal,126456.0,1300.0,Diesel,Manual,1800.0,16,7903.5
27128,Mercedes,C Class,2006,Sedan,380000.0,220.0,Diesel,Manual,3250.0,16,23750.0
27129,Mercedes,E Class,2005,Sedan,183000.0,2700.0,Diesel,Automatic,3450.0,17,10764.70588235294
27130,Audi,A4,2009,Sedan,225000.0,2000.0,Petrol,Manual,4450.0,13,17307.69230769231
27131,Dacia,Logan,2015,Sedan,241654.0,1149.0,Metan/Propan,Manual,3700.0,7,34522.0
27132,Volkswagen,Passat,2015,Sedan,15000.0,1800.0,Petrol,Automatic,9999.0,7,2142.8571428571427
27133,Ford,Fiesta,2002,Microvan,190000.0,1300.0,Petrol,Manual,3500.0,20,9500.0
27134,Volkswagen,Passat,2005,Sedan,440000.0,2000.0,Diesel,Manual,5000.0,17,25882.352941176472
27135,Nissan,Qashqai+2,2011,Crossover,178776.0,1500.0,Diesel,Manual,8750.0,11,16252.363636363636
27136,Volkswagen,Golf,1995,Universal,245367.0,1600.0,Metan/Propan,Manual,1600.0,27,9087.666666666666
27137,Opel,Vectra,1995,Sedan,119119.0,1600.0,Metan/Propan,Manual,950.0,27,4411.814814814815
27138,Honda,Civic,2010,Sedan,190533.0,1300.0,Hybrid,Automatic,4500.0,12,15877.75
27139,Renault,Megane,2011,Universal,91000.0,1500.0,Diesel,Manual,4000.0,11,8272.727272727272
27140,Renault,Rare,2008,Sedan,190533.0,1600.0,Metan/Propan,Manual,1650.0,14,13609.5
27141,Volkswagen,Golf,2016,Universal,38000.0,1800.0,Petrol,Manual,11990.0,6,6333.333333333333
27142,Toyota,Yaris,2010,Hatchback,168800.0,1000.0,Petrol,Manual,5300.0,12,14066.666666666666
27143,Mercedes,GLK Class,2011,Crossover,16000.0,2200.0,Diesel,Automatic,13000.0,11,1454.5454545454545
27144,BMW,X5,2008,SUV,223456.0,3000.0,Diesel,Automatic,13000.0,14,15961.142857142857
27145,Audi,100,1993,Sedan,250000.0,2300.0,Metan/Propan,Manual,900.0,29,8620.689655172413
27146,BMW,3 Series,2013,Sedan,108000.0,328.0,Petrol,Automatic,13500.0,9,12000.0
27147,Audi,A4,2001,Sedan,278000.0,200.0,Metan/Propan,Manual,3600.0,21,13238.09523809524
27148,Nissan,Rare,2001,Sedan,260000.0,1926.0,Petrol,Automatic,3100.0,21,12380.952380952382
27149,Dacia,Logan,2011,Sedan,235974.0,1149.0,Metan/Propan,Manual,3500.0,11,21452.18181818182
27150,Daewoo,Rare,2021,Sedan,300.0,2000.0,Petrol,Manual,10000.0,1,300.0
27151,Volkswagen,Polo,1999,Hatchback,272000.0,1400.0,Petrol,Manual,2500.0,23,11826.08695652174
27152,Hyundai,Sonata,2014,Sedan,105000.0,1999.0,Petrol,Automatic,12900.0,8,13125.0
27153,Citroen,Rare,2011,Hatchback,189000.0,1400.0,Petrol,Manual,6200.0,11,17181.81818181818
27154,Mitsubishi,Rare,2002,Minivan,350100.0,1290.0,Metan/Propan,Manual,3000.0,20,17505.0
27155,Volkswagen,Golf,1992,Hatchback,300000.0,1300.0,Petrol,Manual,450.0,30,10000.0
27156,BMW,3 Series,2017,Sedan,27700.0,2000.0,Plug-in Hybrid,Automatic,19200.0,5,5540.0
27157,Hyundai,Rare,2018,Hatchback,111900.0,1600.0,Petrol,Automatic,10200.0,4,27975.0
27158,Mercedes,Vito,2002,Minivan,28446.0,2002.0,Diesel,Manual,2000.0,20,1422.3
27159,Skoda,Octavia,2009,Universal,197256.0,1600.0,Metan/Propan,Manual,6800.0,13,15173.53846153846
27160,Opel,Vectra,1990,Hatchback,246000.0,1700.0,Diesel,Manual,1250.0,32,7687.5
27161,Citroen,Berlingo,2007,Minivan,185000.0,1900.0,Diesel,Manual,2100.0,15,12333.333333333334
27162,Suzuki,Rare,2008,Crossover,178000.0,2000.0,Metan/Propan,Manual,5099.0,14,12714.285714285714
